item_id,display_name,Weight,Description,Dropped By,Comment,Item Script,Compound On,Class,Defense,Required Lvl,Refineable,Applicable Job,Attack,Property,Weapon Lvl
29711,Special Royal Jelly Herbal Tea,1,"An herbal tea mixed with royal jelly that has a pungent scent, but a refreshing flavor. INT + 7",,,"{ sc_start SC_INTFood, 1800000, 7; }",,,,,,,,,
7596,Special Shield,1,A sturdy looking shield. It feels like it has some special aura.,,,,,,,,,,,,
7595,Special Sword,1,A sword made by Giancarlo. It feels like it has some special aura.,,,,,,,,,,,,
12093,Special Toast,100,"Large toasted bread garnished with huge amounts of meat, cheese, and vegetables. It's so big, that it's hard to eat it as one meal. DEX + 8",,,"{ sc_start SC_DEXFood, 1200000, 8; percentheal 5,8; }",,,,,,,,,
29724,Special Toast,1,"Large toasted bread garnished with huge amounts of meat, cheese, and vegetables. It's so big, that it's hard to eat it as one meal. DEX + 8",,,"{ sc_start SC_DEXFood, 1800000, 8; }",,,,,,,,,
1264,Specialty Jur [4],80,"Although this katar has an increased number of slots, it is hard to handle and is known to cause injury to those who wield it. External Bleeding yourself when attacking (Success Chance 0.1%).",Eremes Guile (15%) Assassin Cross Eremes (15%),,"{ bonus2 bAddEff2,Eff_Bleeding,10; }",,Katar,,1,Yes,,90,Neutral,1
1477,Spectral Spear,200,"A formidable two handed spear which the creator sacrificed himself in order to make it. The spear attempts to dominate the owner's soul. Increases damage done against Shadow Property, Demon and Undead type monsters by 20%. Reduces damage received from Shadow Property, Demon and Undead type monsters by 10%. If the target enemy dies, Recovers 50 HP. Small chance to cause Chaos on yourself. [Phantom Spear & Seal of Red Silk Equip Set]",,,"{ bonus2 bAddEle,Ele_Dark,20; bonus2 bAddRace,RC_Demon,20; bonus2 bAddRace,RC_Undead,20; bonus2 bSubEle,Ele_Dark,10; bonus2 bSubRace,RC_Demon,10; bonus2 bSubRace,RC_Undead,10; bonus bHPGainValue,50; if(isequipped(2700)) { bonus2 bAddEff2,Eff_Confusion,50; } else { bonus2 bAddEff2,Eff_Confusion,1000; }; }",,Two-Handed Spear,,75,Yes,,170,Neutral,4
12016,Speed Potion,10,A potion which increases the moving speed of a character for a duration.,Munak (50%) Bongun (50%),,"{ sc_start SC_SpeedUp1,20000,0; }",,,,,,,,,
1635,Speedy Recovery Wand,0,"A Rod that is intended to heal people in the battle. It has been optimized to heal more rapidly. MATK + 15%, INT + 3, Dex + 2 Decreases delay aftercast on all skills by 15%. Recover 5SP every 10 seconds. Indestructible (except in upgrade attempts).",,,"{ bonus bInt,3; bonus bDex,2; bonus bMatkRate,15; bonus bDelayRate,-15; bonus2 bSPRegenRate,5,10000; bonus bUnbreakableWeapon,0; }",,Wand/Staff,,80,Yes,,70,Neutral,3
12145,Sphere Pack - Blind,35,A bullet cartridge that contains 500 Blind Spheres.,,,"{ getitem 13206,500; }",,,,,,,,,
12148,Sphere Pack - Flare,35,A bullet cartridge that contains 500 Flare Spheres.,,,"{ getitem 13203,500; }",,,,,,,,,
12147,Sphere Pack - Freezing,35,A bullet cartridge that contains 500 Freezing Spheres.,,,"{ getitem 13207,500; }",,,,,,,,,
12144,Sphere Pack - Lightning,35,A bullet cartridge that contains 500 Lightning Spheres.,,,"{ getitem 13204,500; }",,,,,,,,,
12146,Sphere Pack - Poison,35,A bullet cartridge that contains 500 Poison Spheres.,,,"{ getitem 13205,500; }",,,,,,,,,
5053,Sphinx Hat,300,A traditional Egyptian head piece that symbolizes the Egyptian gods. STR + 2 Impossible to refine this item.,Amon Ra (100%),,"{ bonus bStr,2; }",,"Upper, Mid, and Lower Head",5,65,No,,,,
5166,Sphinx Hat [1],300,A traditional Egyptian head piece that symbolizes the Egyptian gods. STR + 2 Impossible to refine this item.,,,"{ bonus bStr,2; }",,"Upper, Mid, and Lower Head",5,65,No,,,,
5494,Sphinx Hat,0,A traditional Egyptian head piece that symbolizes the Egyptian gods. STR + 5,,,"{ bonus bStr,5; }",,"Upper, Mid, and Lower Head",5,0,No,,,,
12055,Spicy Fried Bao,80,"A bao that is fried and seasoned with spicy sauce. If you're not used to spicy food, it's not a good idea to eat too many. VIT + 5",,,"{ sc_start SC_VITFood, 1200000, 5; percentheal 10,0; }",,,,,,,,,
14577,Spicy Fried Bao,1,"A bao that is fried and seasoned with spicy sauce. If you're not used to spicy food, it's not a good idea to eat too many. VIT + 5",,,"{ sc_start SC_VITFood, 1800000, 5; percentheal 0,0; }",,,,,,,,,
7455,Spicy Sauce,1,An extremely spicy hot sauce that can make people cry just by smelling it.,,,,,,,,,,,,
20604,Spider Wing,1,Cobweb covered wings. Looks sticky and a little bit creepy. Adds a chance to gain Box of Drowsiness when killing a monster.,,,"{ bonus2 bAddMonsterDropItem,12031,10; }",,Lower Head,0,1,No,,,,
1523,Spike,70,"A flail, entirely covered in spikes, that swings wildly and haphazardly in battle. Decrease the users DEF to 1/3 of its normal rate. Critical Rate + 40%",Errende Ebecee (2.5%) Jing Guai (0.5%),,"{ bonus bCritical,40; bonus bDefRate,-67; bonus bDef2Rate,-67; }",,Mace,,40,Yes,,85,Neutral,4
1538,Spike [2],70,"A flail, entirely covered in spikes, that swings wildly and haphazardly in battle. Decrease the users DEF to 1/3 of its normal rate. Critical Rate + 40%",Rothenburg Treasure (20%),,"{ bonus bCritical,40; bonus bDefRate,-67; bonus bDef2Rate,-67; }",,Mace,,40,Yes,,85,Neutral,4
5462,Spiked Scarf,10,Spiked Scarf. VIT + 1. Increase physical damage from Demi Human monster by 1%. Reduces damage from Demihuman monster by 1%.,,,"{ bonus bVit,1; bonus2 bAddRace,RC_DemiHuman,1; bonus2 bSubRace,RC_DemiHuman,1; }",,Lower Head,1,90,Yes,,,,
2258,Spiky Band,100,A headband with two dangerously fashionable spikes.,Doppelganger (100%),,{  },,Upper Head,6,50,Yes,,,,
5161,Spiky Band [1],100,A headband with two dangerously fashionable spikes.,,,{  },,Upper Head,6,50,Yes,,,,
7824,Spirit Liquor,1,A drink for the departed soul to outlive in human world. Great drink for Wanderer.,,,,,,,,,,,,
7239,Spirit of Advance,1,A statue honoring exemplary leadership.,,,,,,,,,,,,
6082,Spirit Of Alfheim,1,Perfume made from distilled flowers of Alfheim. It smells cozy and nostalgic.,,,,,,,,,,,,
7237,Spirit of Association,1,A statue symbolizing the spirit of cooperation.,,,,,,,,,,,,
7235,Spirit of Charge,1,A statue honoring the spirit of brave warriors.,,,,,,,,,,,,
7242,Spirit of Combination,1,A statue which stands for teamwork.,,,,,,,,,,,,
7243,Spirit of Cooperation,1,A statue which describes spirit of assistance.,,,,,,,,,,,,
7238,Spirit of Coordination,1,A statue which stands for the spirit of harmony.,,,,,,,,,,,,
7247,Spirit of Determination,1,A statue which symbolizes challenge.,,,,,,,,,,,,
7083,Spirit of Fish,50,A transparent blue bottle that contains the spirit of a fish.,Bright Arbor Treasure (1%),,,,,,,,,,,
7245,Spirit of Friendship,1,A statue which stands for friendship.,,,,,,,,,,,,
7250,Spirit of Glory,1,A statue which symbolizes the joy of achievement.,,,,,,,,,,,,
7234,Spirit of Guild,1,A statue which stands for the comradeship of guilds men.,,,,,,,,,,,,
7248,Spirit of Honor,1,A statue which stands for honor.,,,,,,,,,,,,
7246,Spirit of Peace,1,A statue symbolizing peace.,,,,,,,,,,,,
24000,Spirit of Phoenix,1,"Spirit of Phoenix contained within a feather. This item will be automatically consumed on death, allowing a player to be resurrected at 100% HP.",,,{  },,,,,,,,,
7236,Spirit of Protection,1,A statue made in recognition of protective warriors.,,,,,,,,,,,,
7249,Spirit of Service,1,A statue which stands for sacrifice.,,,,,,,,,,,,
7244,Spirit of Solidarity,1,A statue symbolizing the spirit of unity for a common cause.,,,,,,,,,,,,
7240,Spirit of Trust,1,A statue which symbolizes trust.,,,,,,,,,,,,
7241,Spirit of Union,1,A statue honoring the spirit of beginners.,,,,,,,,,,,,
7251,Spirit of Victory,1,A statue which signifies the spirit of emerging victorious.,,,,,,,,,,,,
1928,Spirited Guitar,0,"The legendary guitar known for when the player finally snaps out of stupor, you've already finished your performance. When equipped, Attack Speed is fixed at 100. Reduces natural HP regeneration rate by 100%. Loses 25 HP per every 5 second. Reduces DEX by massive rate.",,,"{ bonus bAspdRate,100; bonus bHPrecovRate,-100; bonus2 bHPLossRate,50,5000; bonus bDex,-readparam(bDex); }",,Musical Instrument,,0,Yes,,40,Neutral,4
6087,Spiritual Crystal,1,Brightly shining jewel of a very small size. Some of the rare ones are blessed by fairies.,,,,,,,,,,,,
6088,Spiritual Crystal,1,Brightly shining jewel of a very small size. Some of the rare ones are blessed by fairies.,,,,,,,,,,,,
2677,Spiritual Ring,10,"A beautiful ring which contains the spirits of the deceased. It is said to be able to amplify magic if it comes in contact with spiritual power. INT + 2, DEX + 2 [+ Wizardry Staff or Soul Staff] MATK + 6%, DEX + 2 Reduce Casting Time by Wizardry Staff or Soul Staff Refine Rate. [+ Clip or Rosary] Inflict 50% more damage against Undead monster with Heal. Inflict 30% more damage with Magnus Exorcismus. SP Recovery + 9% [Divine Cross & Spiritual Ring Equip Set]",Ifrit (25%) Fallen Bishop Hibram (15%),,"{ bonus bInt,2; bonus bDex,2; if(isequipped(2607) || isequipped(2608) || isequipped(2626)) { bonus2 bSkillAtk,""AL_HEAL"",50; bonus2 bSkillAtk,""PR_MAGNUS"",30; bonus bSPrecovRate,9; } }",,Accessory,0,1,No,,,,
2786,Spiritual Ring,10,"A beautiful ring which contains the spirits of the deceased. It is said to be able to amplify magic if it comes in contact with spiritual power. INT + 2, DEX + 1 [+ Wizardry Staff or Soul Staff] MATK + 6%, DEX + 2 Reduce Casting Time by Wizardry Staff or Soul Staff Refine Rate. [+ Clip or Rosary] Inflict 50% more damage against Undead monster with Heal. Inflict 30% more damage with Magnus Exorcismus. SP Recovery + 9% [Divine Cross & Spiritual Ring Equip Set]",,,"{ bonus bInt,2; bonus bDex,2; if(isequipped(2607) || isequipped(2608) || isequipped(2626)) { bonus2 bSkillAtk,""AL_HEAL"",50; bonus2 bSkillAtk,""PR_MAGNUS"",30; bonus bSPrecovRate,9; } }",,Accessory,0,1,No,,,,
2384,Spiritual Tunic,80,A Tunic that has been granted additional tolerance against certain properties. Decreases 5% damage from Neutral and Water property. MDEF + 5. MaxHP + 800. Cannot be Frozen.,Neuschwanstein Treasure (12%),,"{ bonus bMaxHP,800; bonus bMdef,5; bonus2 bResEff,Eff_Freeze,10000; bonus2 bSubEle,Ele_Water,5; bonus2 bSubEle,Ele_Neutral,5; }",,Armor,10,0,Yes,,,,
7307,Spiritual Whispers,0,"A curious object that almost seems alive, especially since it faintly whispers to you.",,,,,,,,,,,,
6081,Splendide Coin,0,Currency used in the Splendide Outpost.,,,,,,,,,,,,
11018,Splendide Selling Item,1,Splendide Sale Items.,,,,,,,,,,,,
14609,Spoiled Cuisine,0,Process (dishes failed). Recovery HP & SP + 10%.,,,"{ percentheal 10,10; }",,,,,,,,,
20575,Spooked Eyes [1],40,Spooked Eyes.All stats +1.,,,"{ bonus bAllStats,1; }",,Mid Head,1,75,No,,,,
32019,Spooky Disguise Box,10,"Donation disguise box. Disguise yourself as a spooky type monster. Cannot be traded, vended, sold, or dropped.",,,"{ callfunc ""donate_disguise"",""Spooky"",1509,1170,1867,1179,1130,1626,1143,32019; }",,,,,,,,,
7217,Spool,1,A sewing tool on which thread is wound. [ eRO Quest Item ],Heirozoist (100%),,,,,,,,,,,
7016,Spoon Stub,2,A spoon that looks like it was used to dig some sort of underground tunnel... [ eRO Quest Item ],Zombie Prisoner (52.5%) Skeleton Prisoner (50%),,,,,,,,,,,
4022,Spore Card,,VIT + 2,Spore (0.5%),,"{ bonus bVit,2; }",Accessory,,,,,,,,
743,Spore Doll,10,A doll that looks just like a Spore monster.,Spore (5%),,,,,,,,,,,
9012,Spore Egg,0,An egg in which a Spore Cute Pet rests. Can be hatched by using a Pet Incubator.,,,,,,,,,,,,
6164,Spore Exchange Ticket,1,A cute pet Spore tickets.,,,,,,,,,,,,
5029,Spore Hat,90,A headgear made in the form of a Spore's head.,,,{  },,Upper Head,3,20,Yes,,,,
12310,Spray Of Flowers,0,A branch of cherry blossom Tree with full-blown cherry blossoms. It feels like your body lightens with rich scent of a flower when you wave it. FLEE + 10 for 5 minutes.,,,"{ sc_start SC_INCFLEE,600000,10; }",,,,,,,,,
32014,Spray Paint,10,"Allows a single-use of the Graffiti skill. Cannot be traded, vended, sold, or dropped.",,,"{ misceffect 587; itemskill ""RG_GRAFFITI"",1; }",,,,,,,,,
10035,Spring,0,It imitated a device for exterior power of an ancient toy. It looks kind of cute.,,,{  },,,,,,,,,
4227,Spring Rabbit Card,,Add a chance of gaining 'Meat' or 'Monster's Feed' each time a Brute monster is killed. 'Meat' and 'Monster's Feed' restore 50% more HP.,Spring Rabbit (0.5%),,"{ bonus2 bAddItemHealRate,IG_Meat,50; bonus3 bAddMonsterDropItemGroup,IG_Meat,RC_Brute,400; }",Accessory,,,,,,,,
9031,Spring Rabbit Egg,0,An egg in which an Eclipse Cute Pet rests. Can be hatched by using a Pet Incubator.,,,,,,,,,,,,
5457,Spring Rabbit Hat,30,A hat which you can raise your head like a pet rabbit. AGI + 3,,,"{ bonus bAgi,3; }",,Upper Head,2,0,Yes,,,,
30138,Spring Rabbit Pokeball,0,A Pokeball in which a Spring Rabbit Cute Pet rests. Can be hatched by using a Pet Incubator.,,,,,,,,,,,,
7775,Spring Rabbit Ticket,1,"Written with big letters as 'You win 'Spring Rabbit Egg'!! Please come and get it now!""",,,,,,,,,,,,
2387,Sprint Mail [1],100,An armor that allows you to keep running at your top speed. While it might look like a normal running shirt it has the durability of a piece of armor. VIT + 1. Recovery HP + 5%. Increases the effectiveness of your heal and potion pitcher by 3%.,Cornus (0.5%),,"{ bonus bVit,1; bonus bHPrecovRate,5; bonus2 bAddItemHealRate,IG_Recovery,3; bonus2 bSkillHeal,""AL_HEAL"",3; if( isequipped(2440,2744) ) { bonus bMaxHPrate,7; bonus bMaxSPrate,7; bonus bCastrate,-3; bonus bDelayrate,-15; } }",,Armor,3,70,Yes,,,,
2744,Sprint Ring,10,"When wearing the ring you feel as though you want to go all out until you can't anymore. However, there are risks to using it. Reduced casting time by 10%. Reduces the aftercast delay of your skills by 5%. [Sprint Armor & Sprint Shoes Equip Set] MaxHP + 7%, MaxSP + 7%. Skill Cast Time - 3%. Skill Aftercast Delay - 15%.",Luciola Vespa (0.5%),,"{ bonus bCastrate,-10; bonus bDelayRate,-5; }",,Accessory,0,70,No,,,,
2440,Sprint Shoes [1],30,"You could achieve your top running speed with ease with this pair of shoes on, though be sure to tie them up good and make sure they fit firmly on your feet. AGI + 1. Recovery HP + 5% [Sprint Mail & Spring Ring Equip Set] Max HP and Max SP + 7%. Reduces casting time by 3%, Reduces the aftercast delay of your skills by 15%.",Hillslion (0.5%),,"{ bonus bAgi,1; bonus bSPrecovRate,5; }",,Footgear,2,70,Yes,,,,
7193,Sprout,1,A sprout grown out of a vegetable seed.,Parasite (100%),,,,,,,,,,,
7084,Sputum of Bird,50,"A bottle containing bird sputum, a very rare item considering that almost all birds don't even salivate.",Red Palace Treasure (1%),,,,,,,,,,,
7768,Squid,1,Type of aquatic creature. Adding the seasoned squid can make the dumpling more delicious.,,,,,,,,,,,,
1024,Squid Ink,1,Bottled black fluid from Marse the squid that seems to have failed its purpose of providing self defense. [ eRO Quest Item ],Marse (100%),,,,,,,,,,,
12288,Squirrel Magic Powder,0,"An item which when you breathe in this powder, your font becomes a bit evil. To make the best use of it, its best used when you have something you want to complain about, or when you want to do something awful. When double clicked, your font changes, and when used again, your font goes back to normal Works only for chats said above your head and for vend names.",,,{ setfont 2; },,,,,,,,,
1607,Staff [2],40,"A wooden staff adorned with an enchanted jewel. INT + 2, MATK + 15%",,,"{ bonus bInt,2; bonus bMatkRate,15; }",,Wand/Staff,,12,Yes,,40,Neutral,2
1608,Staff [3],40,"A wooden staff adorned with an enchanted jewel. INT + 2, MATK + 15%",Laurell Weinder (25%) Marduk (5%) Giant Hornet (1.5%),,"{ bonus bInt,2; bonus bMatkRate,15; }",,Wand/Staff,,12,Yes,,40,Neutral,2
1609,Staff,40,"A wooden staff adorned with an enchanted jewel. INT + 2, MATK + 15%",,,"{ bonus bInt,2; bonus bMatkRate,15; }",,Wand/Staff,,12,Yes,,40,Neutral,2
1648,Staff Of Bordeaux,50,"A short conductor's baton encrusted with a stabilizing gemstone. MATK + 15%, INT + 2, DEX + 1 If character has learned Dragonology, SP Cost is reduced by 1%, INT + 3.",,,"{ bonus bMatkRate,15; bonus bDex,1; if(getskilllv(""SA_DRAGONOLOGY"")) { bonus bUseSPrate,-1; bonus bInt,5; }else{ bonus bInt,2; } }",,Wand/Staff,,50,Yes,,30,Neutral,4
1642,Staff Of Darkness,0,Rental Item Staff Of Darkness. Decreases casting time by 5%. MATK + 15%. INT + 2.,,,"{ bonus bCastrate,-5; bonus bMatkRate,15; bonus bInt,2; }",,Wand/Staff,,1,No,,100,Neutral,2
2000,Staff of Destruction [1],250,"Two handed staff that seems to be possesing a tremendous power. The owner of the staff has to have a strong spiritual strength to use this staff properly. MATK + 25%, INT + 3, AGI + 10 Reduces casting time of Amplify Magic by 50%. Refinement in multiples of 2 (+2, +4, +6, +8, +10) increases MATK by 1%. SP taken by all skills will increase depending on the refinement rate of this weapon. Small chance to cast Level 5 Jupitel Thunder whenever you are attacked physically. This chance depends on the refinement rate of this weapon.",Beelzebub (80%) Lucifer (80%) High Wizard Kathryne (50%),,"{ bonus bMatkRate,25+getrefine()/2; bonus bInt,3; bonus bAgi,10; bonus bUseSPrate,(getrefine()*2); bonus3 bAutoSpellWhenHit,""WZ_JUPITEL"",5,(getrefine()*20); bonus2 bCastrate,366,-50; }",,Wand/Staff,,80,Yes,,130,Neutral,4
2003,Staff of Destruction,250,"Two handed staff that seems to be possesing a tremendous power. The owner of the staff has to have a strong spiritual strength to use this staff properly. MATK + 25%, INT + 3, AGI + 10 Reduces casting time of Amplify Magic by 50%. Refinement in multiples of 2 (+2, +4, +6, +8, +10) increases MATK by 1%. SP taken by all skills will increase depending on the refinement rate of this weapon. Small chance to cast Level 5 Jupitel Thunder whenever you are attacked physically. This chance depends on the refinement rate of this weapon.",,,"{ bonus bMatkRate,25+getrefine()/2; bonus bInt,3; bonus bAgi,10; bonus bUseSPrate,(getrefine()*2); bonus3 bAutoSpellWhenHit,""WZ_JUPITEL"",5,(getrefine()*20); bonus2 bCastrate,366,-50; }",,Wand/Staff,,80,Yes,,130,Neutral,4
1638,Staff Of Healing,40,"A staff made with a branch from the tree Yggdrasil, created with the sole purpose to heal. The staff has something inscribed in ancient language, saying ""Mubeungjangsugiwon"", or ""Forever free of disease, and have a long life"". MATK + 15% Increases 15% chance to yourself by Heal and Sanctuary skill.",,,"{ bonus bAtkEle,Ele_Holy; bonus bMatkRate,15; bonus bHealPower,(getrefine()*3/2); }",,Wand/Staff,,55,Yes,,10,Holy,3
