Item ID	For Sale	Identifier	Credit Price	Name	Type	NPC Buy	Weight	NPC Sell	Attack	Range	Defense	Slots	Refineable	Equip Level	Weapon Level	Equip	Locations	Equip Upper	Equippable Jobs	Equip Gender	Item Use Script	Equip Script	Unequip Script	Image Path	Icon Path
622	No	Rainbow_Carrot	Not For Sale	Rainbow Carrot	Usable	"2,500"	5	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	1 pet 1063;	None	None	https://web.archive.org/web/20150524032425im_/http://essence-ro.com/data/items/images/622.png	https://web.archive.org/web/20150524032425im_/http://essence-ro.com/data/items/icons/622.gif	
685	No	RAMADAN	Not For Sale	Ramadan	Healing	"5,000"	30	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 percentheal 100,50;"	None	None	https://web.archive.org/web/20150531081253im_/http://essence-ro.com/data/items/images/685.png	https://web.archive.org/web/20150531081253im_/http://essence-ro.com/data/items/icons/685.gif	
5293	No	Ramen_Hat	Not For Sale	Ramen Hat	Armor	20	0	0	0	0	1	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDex,4; bonus4 bAutoSpellWhenHit,""AL_DECAGI"",1,30,1;"	None	None	https://web.archive.org/web/20150524043648im_/http://essence-ro.com/data/items/images/5293.png	https://web.archive.org/web/20150524043648im_/http://essence-ro.com/data/items/icons/5293.gif	
4407	No	Randgris_Card	Not For Sale	Randgris Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 set .@isEq,isequippedcnt(4407); callfunc ""bMVP""; if(@mvpcount<6) { bonus bUnbreakableWeapon,0; bonus2 bAddRace,RC_NonBoss,10/(.@isEq?.@isEq:1); bonus2 bAddRace,RC_Boss,10/(.@isEq?.@isEq:1); bonus3 bAutoSpell,""SA_DISPELL"",1,50/(.@isEq?.@isEq:1); }"	None	None	https://web.archive.org/web/20150531104313im_/http://essence-ro.com/data/items/images/4407.png	https://web.archive.org/web/20150531104313im_/http://essence-ro.com/data/items/icons/4407.gif	
1963	No	Rapture_Rose	Not For Sale	Rapture Rose	Weapon - Whip	20	30	0	115	2	0	0	Yes	44	4	Main Hand	Normal / Upper / Baby	Bard/Dancer	Female	"1 bonus bAtkEle,Ele_Poison; bonus2 bAddEff,Eff_Poison,5000;"	None	None	https://web.archive.org/web/20150619125151im_/http://essence-ro.com/data/items/images/1963.png	https://web.archive.org/web/20150619125151im_/http://essence-ro.com/data/items/icons/1963.gif	
1016	No	Rat_Tail	Not For Sale	Rat Tail	Etc	52	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531094259im_/http://essence-ro.com/data/items/images/1016.png	https://web.archive.org/web/20150531094259im_/http://essence-ro.com/data/items/icons/1016.gif	
5530	No	Raven_Cap	Not For Sale	Crow Hat	Armor	0	50	0	0	0	2	1	Yes	30	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524025346im_/http://essence-ro.com/data/items/images/5530.png	https://web.archive.org/web/20150524025346im_/http://essence-ro.com/data/items/icons/5530.gif	
4350	No	Rawrel_Card	Not For Sale	Laurell Weinder Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus2 bSkillAtk,""WZ_STORMGUST"",3; bonus2 bSkillAtk,""WZ_FROSTNOVA"",5; bonus2 bSkillAtk,""NJ_HYOUSYOURAKU"",5;"	None	"1 heal 0,-50;"	https://web.archive.org/web/20150524035815im_/http://essence-ro.com/data/items/images/4350.png	https://web.archive.org/web/20150524035815im_/http://essence-ro.com/data/items/icons/4350.gif	
4187	No	Raydric_Archer_Card	Not For Sale	Raydric Archer Card	Card	20	1	0	0	0	0	0	No	0	0	Accessory 1 + Accessory 2	None	None	Unknown	"1 bonus3 bAddMonsterDropItem,12030,RC_Demon,100;"	None	None	https://web.archive.org/web/20150324154537im_/http://essence-ro.com/data/items/images/4187.png	https://web.archive.org/web/20150324154537im_/http://essence-ro.com/data/items/icons/4187.gif	
682	No	Realgar_Wine	Not For Sale	Distilled Fighting Spirit	Healing	0	10	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 sc_start SC_ATKPOTION,60000,30;"	None	None	https://web.archive.org/web/20150531094550im_/http://essence-ro.com/data/items/images/682.png	https://web.archive.org/web/20150531094550im_/http://essence-ro.com/data/items/icons/682.gif	
2362	No	Red_Aodai	Not For Sale	Red Robe	Armor	20	50	0	0	0	3	0	Yes	0	0	Armor	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bAllStats,2; bonus bMdef,5; if (isequipped(2700) || isequipped(29564)) { bonus bAllStats,3; }"	None	None	https://web.archive.org/web/20150524043309im_/http://essence-ro.com/data/items/images/2362.png	https://web.archive.org/web/20150524043309im_/http://essence-ro.com/data/items/icons/2362.gif	
2275	No	Red_Bandana	Not For Sale	Red Bandana	Armor	20	10	0	0	0	2	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150525035646im_/http://essence-ro.com/data/items/images/2275.png	https://web.archive.org/web/20150525035646im_/http://essence-ro.com/data/items/icons/2275.gif	
5109	No	Red_Bonnet	Not For Sale	Red Bonnet	Armor	20	40	0	0	0	2	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524033710im_/http://essence-ro.com/data/items/images/5109.png	https://web.archive.org/web/20150524033710im_/http://essence-ro.com/data/items/icons/5109.gif	
20012	No	Red_Butterfly_Wings	Not For Sale	Red Butterfly Wings	Armor	20	50	0	0	0	1	0	No	75	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bCritAtkRate,15; bonus bCritical,10;"	"1 callfunc ""invis"",3,0;"	None	https://web.archive.org/web/20150524034936im_/http://essence-ro.com/data/items/images/20012.png	https://web.archive.org/web/20150524034936im_/http://essence-ro.com/data/items/icons/20012.gif	
9035	No	Red_Deleter_Egg	Not For Sale	Red Deleter Egg	Pet Egg	20	0	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531104415im_/http://essence-ro.com/data/items/images/9035.png	https://web.archive.org/web/20150531104415im_/http://essence-ro.com/data/items/icons/9035.gif	
5227	No	Red_Deviruchi_Cap	Not For Sale	Red Deviruchi Hat	Armor	20	80	0	0	0	2	0	Yes	64	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bStr,1; bonus bInt,1;"	None	None	https://web.archive.org/web/20150524031741im_/http://essence-ro.com/data/items/images/5227.png	https://web.archive.org/web/20150524031741im_/http://essence-ro.com/data/items/icons/5227.gif	
20022	No	Red_Dragon_Wings	Not For Sale	Red Dragon Wings	Armor	20	50	0	0	0	1	0	No	75	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bPerfectHitRate,20; bonus bBaseAtk,10; bonus3 bAutoSpell,""NPC_DRAGONFEAR"",1,10;"	"1 callfunc ""invis"",3,0;"	None	https://web.archive.org/web/20150524042828im_/http://essence-ro.com/data/items/images/20022.png	https://web.archive.org/web/20150524042828im_/http://essence-ro.com/data/items/icons/20022.gif	
12134	No	Red_Envelope	Not For Sale	Red Envelope	Usable	1	1	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 set Zeny,Zeny+rand(1000,10000);"	None	None	https://web.archive.org/web/20150321172809im_/http://essence-ro.com/data/items/images/12134.png	https://web.archive.org/web/20150321172809im_/http://essence-ro.com/data/items/icons/12134.gif	
7440	No	Red_Feather	Not For Sale	Red Feather	Etc	"1,335"	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531081727im_/http://essence-ro.com/data/items/images/7440.png	https://web.archive.org/web/20150531081727im_/http://essence-ro.com/data/items/icons/7440.gif	
20692	No	Red_Feather_Beret	Not For Sale	Red Feather Beret	Armor	"30,000"	60	0	0	0	1	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bMdef,1; bonus2 bSubRace,RC_DemiHuman,10;"	None	None	https://web.archive.org/web/20150531030951im_/http://essence-ro.com/data/items/images/20692.png	https://web.archive.org/web/20150531030951im_/http://essence-ro.com/data/items/icons/20692.gif	
734	No	Red_Frame	Not For Sale	Red Frame	Etc	"3,000"	20	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524032334im_/http://essence-ro.com/data/items/images/734.png	https://web.archive.org/web/20150524032334im_/http://essence-ro.com/data/items/icons/734.gif	
716	No	Red_Gemstone	Not For Sale	Red Gemstone	Etc	600	3	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321152727im_/http://essence-ro.com/data/items/images/716.png	https://web.archive.org/web/20150321152727im_/http://essence-ro.com/data/items/icons/716.gif	
5288	No	Red_Glasses	Not For Sale	Red Glasses	Armor	20	0	0	0	0	1	0	No	0	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bInt,1;"	None	None	https://web.archive.org/web/20150524020450im_/http://essence-ro.com/data/items/images/5288.png	https://web.archive.org/web/20150524020450im_/http://essence-ro.com/data/items/icons/5288.gif	
20232	No	Red_Glasses_	Not For Sale	Red Glasses	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524044353im_/http://essence-ro.com/data/items/images/20232.png	https://web.archive.org/web/20150524044353im_/http://essence-ro.com/data/items/icons/20232.gif	
507	No	Red_Herb	Not For Sale	Red Herb	Healing	18	3	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(18,28),0;"	None	None	https://web.archive.org/web/20150321144637im_/http://essence-ro.com/data/items/images/507.png	https://web.archive.org/web/20150321144637im_/http://essence-ro.com/data/items/icons/507.gif	
725	No	Red_Jewel	Not For Sale	Sardonyx	Etc	"6,000"	10	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524052155im_/http://essence-ro.com/data/items/images/725.png	https://web.archive.org/web/20150524052155im_/http://essence-ro.com/data/items/icons/725.gif	
10019	No	Red_Muffler	Not For Sale	Red Scarf	Pet Armor	20	0	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150619130048im_/http://essence-ro.com/data/items/images/10019.png	https://web.archive.org/web/20150619130048im_/http://essence-ro.com/data/items/icons/10019.gif	
501	No	Red_Potion	Not For Sale	Red Potion	Healing	50	7	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(45,65),0;"	None	None	https://web.archive.org/web/20150321175410im_/http://essence-ro.com/data/items/images/501.png	https://web.archive.org/web/20150321175410im_/http://essence-ro.com/data/items/icons/501.gif	
20549	No	Red_Quiz_Hat	Not For Sale	Red Quiz Hat	Armor	20	50	0	0	0	2	1	Yes	1	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524031736im_/http://essence-ro.com/data/items/images/20549.png	https://web.archive.org/web/20150524031736im_/http://essence-ro.com/data/items/icons/20549.gif	
7216	No	Red_Scarf	Not For Sale	Red Muffler	Etc	660	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20151105093426im_/http://essence-ro.com/data/items/images/7216.png	https://web.archive.org/web/20151105093426im_/http://essence-ro.com/data/items/icons/7216.gif	
2700	No	Red_Silk_Seal	Not For Sale	Red Silk of Seal	Armor	"10,000"	10	0	0	0	0	0	No	0	0	Accessory 1 + Accessory 2	Upper	Swordman / Knight / Crusader	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531093426im_/http://essence-ro.com/data/items/images/2700.png	https://web.archive.org/web/20150531093426im_/http://essence-ro.com/data/items/icons/2700.gif	
545	No	Red_Slim_Potion	Not For Sale	Condensed Red Potion	Healing	150	2	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(45,65),0;"	None	None	https://web.archive.org/web/20150524025659im_/http://essence-ro.com/data/items/images/545.png	https://web.archive.org/web/20150524025659im_/http://essence-ro.com/data/items/icons/545.gif	
7034	No	Red_Socks_With_Holes	Not For Sale	Red Stocking	Etc	100	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150626182116im_/http://essence-ro.com/data/items/images/7034.png	https://web.archive.org/web/20150626182116im_/http://essence-ro.com/data/items/icons/7034.gif	
7456	No	Red_Spice	Not For Sale	Red Spice	Etc	"1,000"	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524031930im_/http://essence-ro.com/data/items/images/7456.png	https://web.archive.org/web/20150524031930im_/http://essence-ro.com/data/items/icons/7456.gif	
16001	No	Red_Square_Bag	Not For Sale	Red Square Bag	Weapon - Mace	20	50	0	130	0	0	2	Yes	50	4	Main Hand	Upper	Swordman / Acolyte / Merchant / Knight / Priest / Blacksmith / Crusader / Monk / Alchemist	Both (Male and Female)	"1 bonus bMaxHP,200; bonus2 bSkillAtk,""AM_ACIDTERROR"",20; bonus2 bSkillAtk,""AM_DEMONSTRATION"",20; bonus2 bAddMonsterDropItem,501,50; bonus2 bAddMonsterDropItem,502,20; bonus2 bAddMonsterDropItem,503,20; bonus2 bAddMonsterDropItem,504,20; bonus2 bAddMonsterDropItem,505,10; if(readparam(bStr)>=95) bonus2 bAddEff,Eff_Stun,500;"	None	None	https://web.archive.org/web/20150524034619im_/http://essence-ro.com/data/items/images/16001.png	https://web.archive.org/web/20150524034619im_/http://essence-ro.com/data/items/icons/16001.gif	
5083	No	Red_Tailed_Ribbon	Not For Sale	Red Ribbon	Armor	20	20	0	0	0	1	0	Yes	45	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bMdef,10;"	None	None	https://web.archive.org/web/20150531061514im_/http://essence-ro.com/data/items/images/5083.png	https://web.archive.org/web/20150531061514im_/http://essence-ro.com/data/items/icons/5083.gif	
5472	No	Red_White_Hat	Not For Sale	Red White Hat	Armor	0	10	0	0	0	0	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus3 bAddMonsterDropItem,550,RC_DemiHuman,500;"	None	None	https://web.archive.org/web/20150524035104im_/http://essence-ro.com/data/items/images/5472.png	https://web.archive.org/web/20150524035104im_/http://essence-ro.com/data/items/icons/5472.gif	
5238	No	Red_Wizardry_Hat	Not For Sale	Red Mage Hat	Armor	20	30	0	0	0	1	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bInt,2; bonus bMaxSP,150;"	None	None	https://web.archive.org/web/20150524033239im_/http://essence-ro.com/data/items/images/5238.png	https://web.archive.org/web/20150524033239im_/http://essence-ro.com/data/items/icons/5238.gif	
20148	No	Reindeer_Hat	Not For Sale	Reindeer Hat	Armor	20	50	0	0	0	2	1	Yes	1	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bAddMonsterDropItem,530,40; bonus2 bAddMonsterDropItem,644,20;"	None	None	https://web.archive.org/web/20150524020414im_/http://essence-ro.com/data/items/images/20148.png	https://web.archive.org/web/20150524020414im_/http://essence-ro.com/data/items/icons/20148.gif	
1064	No	Reins	Not For Sale	Reins	Etc	802	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524021206im_/http://essence-ro.com/data/items/images/1064.png	https://web.archive.org/web/20150524021206im_/http://essence-ro.com/data/items/icons/1064.gif	
5757	No	Reissue_Schmitz_Helm	Not For Sale	Reissue Schmitz Helm	Armor	20	10	0	0	0	0	1	Yes	100	0	Upper Headgear + Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDef2,17; bonus bInt,1; bonus bVit,2; bonus bMdef,5; if(readparam(bInt)>=120) { bonus bMatk,10; bonus bDef,5; }"	None	None	https://web.archive.org/web/20150524054819im_/http://essence-ro.com/data/items/images/5757.png	https://web.archive.org/web/20150524054819im_/http://essence-ro.com/data/items/icons/5757.gif	
1630	No	Release_Of_Wish	Not For Sale	Release of Wish	Weapon - Staff	20	50	0	30	1	0	0	Yes	50	3	Main Hand	Normal / Upper / Baby	Mage / Wizard / Sage / Soul Linker	Both (Male and Female)	"1 bonus bMatkRate,15; bonus bInt,3; bonus bHealPower,5; autobonus ""{ bonus2 bSPRegenRate,100,2000; bonus2 bHPRegenRate,50,2000; }"",10,10000,BF_MAGIC,""{ specialeffect2 EF_HEAL; }"";"	None	None	https://web.archive.org/web/20151105093136im_/http://essence-ro.com/data/items/images/1630.png	https://web.archive.org/web/20151105093136im_/http://essence-ro.com/data/items/icons/1630.gif	
4353	No	Removal_Card	Not For Sale	Remover Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus bMaxHP,2000-40*getrefine(); bonus bHPrecovRate,10;"	None	None	https://web.archive.org/web/20150524045106im_/http://essence-ro.com/data/items/images/4353.png	https://web.archive.org/web/20150524045106im_/http://essence-ro.com/data/items/icons/4353.gif	
7117	No	Rent_Spell_Book	Not For Sale	Torn Magic Book	Etc	"1,142"	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531093956im_/http://essence-ro.com/data/items/images/7117.png	https://web.archive.org/web/20150531093956im_/http://essence-ro.com/data/items/icons/7117.gif	
2807	No	Repair_Kit	Not For Sale	Repair Kit	Armor	"200,000"	40	0	0	0	0	1	No	99	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	Blacksmith	Both (Male and Female)	"1 bonus bMaxHP,500; bonus bMaxSP,200;"	None	None	https://web.archive.org/web/20150524042955im_/http://essence-ro.com/data/items/images/2807.png	https://web.archive.org/web/20150524042955im_/http://essence-ro.com/data/items/icons/2807.gif	
14587	No	Repair_Scroll_	Not For Sale	Equipment Repair Spell Book	Delay Consume	2	1	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemskill ""BS_REPAIRWEAPON"",1;"	None	None	https://web.archive.org/web/20150531063209im_/http://essence-ro.com/data/items/images/14587.png	https://web.archive.org/web/20150531063209im_/http://essence-ro.com/data/items/icons/14587.gif	
903	No	Reptile_Tongue	Not For Sale	Reptile Tongue	Etc	140	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531032128im_/http://essence-ro.com/data/items/images/903.png	https://web.archive.org/web/20150531032128im_/http://essence-ro.com/data/items/icons/903.gif	
4104	No	Requiem_Card	Not For Sale	Requiem Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus2 bAddEff,Eff_Confusion,500;"	None	None	https://web.archive.org/web/20150321195833im_/http://essence-ro.com/data/items/images/4104.png	https://web.archive.org/web/20150321195833im_/http://essence-ro.com/data/items/icons/4104.gif	
907	No	Resin	Not For Sale	Resin	Etc	120	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321195648im_/http://essence-ro.com/data/items/images/907.png	https://web.archive.org/web/20150321195648im_/http://essence-ro.com/data/items/icons/907.gif	
12120	No	Resist_Earth	Not For Sale	Resist Potion - Earth	Usable	2	1	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 sc_start4 SC_ARMOR_ELEMENT,1200000,0,20,-15,0;"	None	None	https://web.archive.org/web/20150524030152im_/http://essence-ro.com/data/items/images/12120.png	https://web.archive.org/web/20150524030152im_/http://essence-ro.com/data/items/icons/12120.gif	
