ID	AegisName	Name	Type	Buy	Sell	Weight	ATK	DEF	Range	Slots	Job	Class	Gender	Loc	wLV	eLV[:maxLevel]	Refineable	View	{ Script }	{ OnEquip_Script }	{ OnUnequip_Script }
28007	Crimson_Katar	Crimson Katar	5	20		1300	130		1	2	0x00001000	63	2	34	3	70	1	16		{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); }	{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); }	{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); }
28008	Katar_of_Vicious_Mind	Katar of Vicious Mind	5	20		1800	180		1	1	0x00001000	63	2	34	4	160	1	16		{ bonus bAtk,pow(min(getrefine(),15),2); }	{ bonus bAtk,pow(min(getrefine(),15),2); }	{ bonus bAtk,pow(min(getrefine(),15),2); }
28010	Juliette_D._Rachel	Juliette D. Rachel	5	20		2500	300		1	2	0x00001000	56	2	34	4	170	1	16		{ .@r = getrefine(); bonus2 bAddClass,Class_All,(.@r/2); bonus bAspdRate,.@r; bonus bUnbreakableWeapon,1; }	{ .@r = getrefine(); bonus2 bAddClass,Class_All,(.@r/2); bonus bAspdRate,.@r; bonus bUnbreakableWeapon,1; }	{ .@r = getrefine(); bonus2 bAddClass,Class_All,(.@r/2); bonus bAspdRate,.@r; bonus bUnbreakableWeapon,1; }
28011	Unity_Katar	Unity Katar	5	20		650	123		1	1	0x00001000	63	2	34	3	1	1	16		{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }	{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }	{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }
28100	Thanos_Axe	Tanos Axe	5	10		4000	300:80			1	0x00000400	63	2	34	4	120	1	7		{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bAddClass,Class_All,5; bonus2 bHPLossRate,100,10000; }	{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bAddClass,Class_All,5; bonus2 bHPLossRate,100,10000; }	{ bonus bInt,6; bonus bVit,6; bonus bLuk,-6; bonus2 bAddClass,Class_All,5; bonus2 bHPLossRate,100,10000; }
28101	Tornado_Axe	Axe Tornado	5	10		4000	320			1	0x00000400	56	2	34	4	130	1	7		{ bonus bAtkEle,Ele_Wind; bonus2 bSkillCooldown,"NC_AXETORNADO",-1000; }	{ bonus bAtkEle,Ele_Wind; bonus2 bSkillCooldown,"NC_AXETORNADO",-1000; }	{ bonus bAtkEle,Ele_Wind; bonus2 bSkillCooldown,"NC_AXETORNADO",-1000; }
28102	Half_BF_Two_Handed_Axe1	Half BF Two Handed Axe1	5	20		0	200		1	0	0x000444A2	63	2	34	3	80	1	7		{ bonus bStr,3; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }	{ bonus bStr,3; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }	{ bonus bStr,3; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }
28103	Ru_Blue_Axe_M	Blue Twohand Axe	5	10		3000	330		1	1	0x00000400	56	2	34	3	1	1	7		{ bonus bStr,5; bonus bVit,5; }	{ bonus bStr,5; bonus bVit,5; }	{ bonus bStr,5; bonus bVit,5; }
28104	Ru_Gold_Axe_M	Ru Gold Axe M	5	0		3000	330		1	2	0x00000400	56	2	34	3	120	1	7		{ bonus bStr,8; bonus bVit,8; }	{ bonus bStr,8; bonus bVit,8; }	{ bonus bStr,8; bonus bVit,8; }
28105	Infinity_Axe	Infinity Axe	5	10		500	265		1	1	0x000444A2	56	2	34	4	100	1	7		{}	{}	{}
28106	Crimson_Two-Handed_Axe	Crimson Two-Handed Axe	5	20		2000	200		1	2	0x000444A2	63	2	34	3	70	1	7		{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); bonus bUnbreakableWeapon,1; }	{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); bonus bUnbreakableWeapon,1; }	{ .@r = getrefine(); bonus bBaseAtk,((BaseLevel/10)*5)+(.@r<=15?pow(.@r,2):225); bonus bUnbreakableWeapon,1; }
28107	Two_Handed_Axe_of_Vicious_Mind	Two Handed Axe of Vicious Mind	5	20		2500	250		1	1	0x000444A2	63	2	34	4	160	1	7		{ bonus bAtk,pow(min(getrefine(),15),2); bonus bUnbreakableWeapon,1; }	{ bonus bAtk,pow(min(getrefine(),15),2); bonus bUnbreakableWeapon,1; }	{ bonus bAtk,pow(min(getrefine(),15),2); bonus bUnbreakableWeapon,1; }
28110	Unity_Two-Handed_Axe	Unity Two-Handed Axe	5	20		1000	190		1	1	0x000444A2	63	2	34	3	1	1	7		{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }	{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }	{ bonus bBaseAtk,pow(getrefine(),2)*125/100; }
28200	END_OF_HORIZO	End Of The Horizon	5	2700000		2400	410		9	1	0x40000000	63	2	34	4	110	1	21		{}	{}	{}
28201	Southern_Cross_R	Southern Cross	5	2800000		2000	480		9	0	0x40000000	63	2	34	4	141	1	21		{ bonus3 bAutoSpell,"GC_CROSSIMPACT",1,50; }	{ bonus3 bAutoSpell,"GC_CROSSIMPACT",1,50; }	{ bonus3 bAutoSpell,"GC_CROSSIMPACT",1,50; }
28202	Southern_Cross_R_	Southern Cross	5	2800000		2000	480		9	1	0x40000000	63	2	34	4	141	1	21		{ bonus3 bAutoSpell,"GC_CROSSIMPACT",1,50; }	{ bonus3 bAutoSpell,"GC_CROSSIMPACT",1,50; }	{ bonus3 bAutoSpell,"GC_CROSSIMPACT",1,50; }
28203	Half_BF_Rifle1	Half BF Rifle1	5	0		0	50		9	0	0x41000000	63	2	34	3	80	1	18		{ bonus bDex,2; bonus bHit,8; bonus bCritical,8; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bVariableCastrate,"GS_TRACKING",-20; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }	{ bonus bDex,2; bonus bHit,8; bonus bCritical,8; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bVariableCastrate,"GS_TRACKING",-20; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }	{ bonus bDex,2; bonus bHit,8; bonus bCritical,8; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bVariableCastrate,"GS_TRACKING",-20; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; bonus bUnbreakableWeapon,1; }
28204	Half_BF_Shotgun1	Half BF Shotgun1	5	0		0	100		9	0	0x41000000	63	2	34	3	80	1	20		{ bonus bDex,2; bonus bSplashRange,1; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; autobonus "{ bonus bBaseAtk,80; bonus2 bHPLossRate,100,1000; }",30,6000,BF_WEAPON,"{ specialeffect2 EF_BASH3D; }"; bonus bUnbreakableWeapon,1; }	{ bonus bDex,2; bonus bSplashRange,1; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; autobonus "{ bonus bBaseAtk,80; bonus2 bHPLossRate,100,1000; }",30,6000,BF_WEAPON,"{ specialeffect2 EF_BASH3D; }"; bonus bUnbreakableWeapon,1; }	{ bonus bDex,2; bonus bSplashRange,1; bonus2 bAddRace,RC_DemiHuman,30; bonus2 bAddRace,RC_Player,30; bonus2 bIgnoreDefRaceRate,RC_DemiHuman,10; bonus2 bIgnoreDefRaceRate,RC_Player,10; autobonus "{ bonus bBaseAtk,80; bonus2 bHPLossRate,100,1000; }",30,6000,BF_WEAPON,"{ specialeffect2 EF_BASH3D; }"; bonus bUnbreakableWeapon,1; }
28302	Vesper_Core01_	Vesper Core 01	4	20		500		1		1	0x00CFFF80	18	2	136		1	0	0		{ bonus bMdef,3; bonus bInt,2; bonus bMaxSPrate,5; }	{ bonus bMdef,3; bonus bInt,2; bonus bMaxSPrate,5; }	{ bonus bMdef,3; bonus bInt,2; bonus bMaxSPrate,5; }
28303	Vesper_Core02_	Vesper Core 02	4	20		500		1		1	0x00CFFF80	18	2	136		1	0	0		{ bonus bMdef,3; bonus bStr,3; bonus bBaseAtk,10; }	{ bonus bMdef,3; bonus bStr,3; bonus bBaseAtk,10; }	{ bonus bMdef,3; bonus bStr,3; bonus bBaseAtk,10; }
28304	Vesper_Core03_	Vesper Core 03	4	20		500		1		1	0x00CFFF80	18	2	136		1	0	0		{ bonus bMdef,3; bonus bAgi,3; bonus bFlee,5; }	{ bonus bMdef,3; bonus bAgi,3; bonus bFlee,5; }	{ bonus bMdef,3; bonus bAgi,3; bonus bFlee,5; }
28305	Vesper_Core04_	Vesper Core 04	4	20		500		1		1	0x00CFFF80	18	2	136		1	0	0		{ bonus bMdef,3; bonus bDex,3; bonus bHit,10; }	{ bonus bMdef,3; bonus bDex,3; bonus bHit,10; }	{ bonus bMdef,3; bonus bDex,3; bonus bHit,10; }
28306	Bless_Of_Moon	Luna's Blessing	4	20		100		5		0	0xFFFFFFFF	63	2	136		1	0			{ bonus bAllStats,1; bonus bMdef,2; bonus3 bAutoSpell,"CG_TAROTCARD",5,100; }	{ bonus bAllStats,1; bonus bMdef,2; bonus3 bAutoSpell,"CG_TAROTCARD",5,100; }	{ bonus bAllStats,1; bonus bMdef,2; bonus3 bAutoSpell,"CG_TAROTCARD",5,100; }
28315	RCC2013_ARMLET	RCC2013_ARMLET	4	200		200				0	0xFFFFFFFF	63	2	136		1	0			{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }
28316	RCC2013_ARMLET_	RCC2013_ARMLET_	4	200		200				1	0xFFFFFFFF	63	2	136		1	0			{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }
28317	RCC2013_RING	RCC2013_RING	4	200		200				0	0xFFFFFFFF	63	2	136		1	0			{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }
28318	RCC2013_RING_	RCC2013_RING_	4	200		200				1	0xFFFFFFFF	63	2	136		1	0			{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }	{ bonus2 bAddClass,Class_All,1; }
28310	Earring_Of_Sarah_L	Sarah's Left Earring	4	10		100				0	0xFFFFFFFF	63	2	128		145	0			{ skill "AL_HEAL",1; }	{ skill "AL_HEAL",1; }	{ skill "AL_HEAL",1; }
28311	Earring_Of_Sarah_R	Sarah's Right Earring	4	10		100				0	0xFFFFFFFF	63	2	8		145	0			{ skill "AL_TELEPORT",1; }	{ skill "AL_TELEPORT",1; }	{ skill "AL_TELEPORT",1; }
28321	Falconer_Claw	Falconer Claw	4	0		100		5		1	0x00000800	63	2	136		80	0			{ bonus bDex,1; bonus2 bSkillAtk,"HT_BLITZBEAT",getskilllv("HT_STEELCROW")*10; }	{ bonus bDex,1; bonus2 bSkillAtk,"HT_BLITZBEAT",getskilllv("HT_STEELCROW")*10; }	{ bonus bDex,1; bonus2 bSkillAtk,"HT_BLITZBEAT",getskilllv("HT_STEELCROW")*10; }
28322	Falconer_Glove	Falconer Glove	4	0		100		5		1	0x00000800	63	2	136		80	0			{ bonus bDex,1; bonus bUseSPrate,-5; }	{ bonus bDex,1; bonus bUseSPrate,-5; }	{ bonus bDex,1; bonus bUseSPrate,-5; }
28326	Broken_Chip_1	Broken Chips 01	4	10		100				1	0xFFFFFFFF	63	2	136		100	0			{ bonus bStr,4; }	{ bonus bStr,4; }	{ bonus bStr,4; }
28327	Broken_Chip_2	Broken Chips 02	4	10		100				1	0xFFFFFFFF	63	2	136		100	0			{ bonus bInt,4; }	{ bonus bInt,4; }	{ bonus bInt,4; }
28332	Jewel_Ring	Jewerly Ring	4	10		100				0	0xFFFFFFFF	63	2	136		1	0			{ bonus bLuk,20; autobonus "{ bonus bAspd,2; }",50,2000,BF_WEAPON|BF_MAGIC; }	{ bonus bLuk,20; autobonus "{ bonus bAspd,2; }",50,2000,BF_WEAPON|BF_MAGIC; }	{ bonus bLuk,20; autobonus "{ bonus bAspd,2; }",50,2000,BF_WEAPON|BF_MAGIC; }
28333	Gold_PC_Room_Ring	Gold PC Room Ring	4	10		0				1	0xFFFFFFFF	63	2	136		1	0			{ bonus bMaxHPrate,3; bonus bMaxSPrate,3; }	{ bonus bMaxHPrate,3; bonus bMaxSPrate,3; }	{ bonus bMaxHPrate,3; bonus bMaxSPrate,3; }
28342	Critical_Anklet	Critical Anklet	4	0		200		3		1	0xFFFFFFFF	63	2	136			0			{ bonus bCritical,5; }	{ bonus bCritical,5; }	{ bonus bCritical,5; }
28354	City_Map	City Map	4	0		100		0		1	0xFFFFFFFF	63	2	136		1	0	0		{ /* todo */ }	{ /* todo */ }	{ /* todo */ }
28355	Shining_Holy_Water_	Shining Holy Water	4	0		100		0		1	0xFFFFFFFF	63	2	136		1	0	0		{ /* todo */ }	{ /* todo */ }	{ /* todo */ }
28356	Prontera_Badge	Prontera Badge	4	0		100		0		0	0xFFFFFFFF	63	2	136		1	0	0		{ /*warp "prontera",159,192;  15 mins cooldown */ }	{ /*warp "prontera",159,192;  15 mins cooldown */ }	{ /*warp "prontera",159,192;  15 mins cooldown */ }
28358	Cursed_Lucky_Clover	Cursed Lucky Clover	4	0		100				1	0xFFFFFFFF	63	2	136		100	0			{ bonus bLuk,2; bonus bFlee,3; bonus2 bAddEff2,Eff_Curse,5; }	{ bonus bLuk,2; bonus bFlee,3; bonus2 bAddEff2,Eff_Curse,5; }	{ bonus bLuk,2; bonus bFlee,3; bonus2 bAddEff2,Eff_Curse,5; }
28372	Imperial_Ring	Imperial Ring	4	0		500		3		1	0xFFFFFFFF	63	2	136		50	0			{ bonus bStr,1; bonus bInt,1; bonus bMaxHPRate,3; bonus bMaxSPRate,3; }	{ bonus bStr,1; bonus bInt,1; bonus bMaxHPRate,3; bonus bMaxSPRate,3; }	{ bonus bStr,1; bonus bInt,1; bonus bMaxHPRate,3; bonus bMaxSPRate,3; }
28374	Foxtail_Ring	Foxtail Ring	4	20		100		0		0	0x80000000	7	2	136		1	0			{ bonus2 bExpAddRace,RC_All,5; .@lvl = min(BaseLevel/5,10); bonus bAtk,2*.@lvl; bonus bMatk,2*.@lvl; bonus bMaxHP,10*.@lvl; bonus bMaxSP,5*.@lvl; }	{ bonus2 bExpAddRace,RC_All,5; .@lvl = min(BaseLevel/5,10); bonus bAtk,2*.@lvl; bonus bMatk,2*.@lvl; bonus bMaxHP,10*.@lvl; bonus bMaxSP,5*.@lvl; }	{ bonus2 bExpAddRace,RC_All,5; .@lvl = min(BaseLevel/5,10); bonus bAtk,2*.@lvl; bonus bMatk,2*.@lvl; bonus bMaxHP,10*.@lvl; bonus bMaxSP,5*.@lvl; }
28377	Magical_Ring	Magical Ring	4	0		100				1	0xFFFFFFFF	63	2	136		20	0			{ bonus2 bMagicAddEle,Ele_Fire,5; bonus2 bMagicAddEle,Ele_Water,5; bonus2 bMagicAddEle,Ele_Earth,5; bonus2 bMagicAddEle,Ele_Wind,5; if (BaseLevel > 4) { bonus2 bSkillAtk,"MG_FIREBOLT",BaseLevel/5; bonus2 bSkillAtk,"MG_COLDBOLT",BaseLevel/5; bonus2 bSkillAtk,"MG_LIGHTNINGBOLT",BaseLevel/5; bonus2 bSkillAtk,"WZ_EARTHSPIKE",BaseLevel/5; } }	{ bonus2 bMagicAddEle,Ele_Fire,5; bonus2 bMagicAddEle,Ele_Water,5; bonus2 bMagicAddEle,Ele_Earth,5; bonus2 bMagicAddEle,Ele_Wind,5; if (BaseLevel > 4) { bonus2 bSkillAtk,"MG_FIREBOLT",BaseLevel/5; bonus2 bSkillAtk,"MG_COLDBOLT",BaseLevel/5; bonus2 bSkillAtk,"MG_LIGHTNINGBOLT",BaseLevel/5; bonus2 bSkillAtk,"WZ_EARTHSPIKE",BaseLevel/5; } }	{ bonus2 bMagicAddEle,Ele_Fire,5; bonus2 bMagicAddEle,Ele_Water,5; bonus2 bMagicAddEle,Ele_Earth,5; bonus2 bMagicAddEle,Ele_Wind,5; if (BaseLevel > 4) { bonus2 bSkillAtk,"MG_FIREBOLT",BaseLevel/5; bonus2 bSkillAtk,"MG_COLDBOLT",BaseLevel/5; bonus2 bSkillAtk,"MG_LIGHTNINGBOLT",BaseLevel/5; bonus2 bSkillAtk,"WZ_EARTHSPIKE",BaseLevel/5; } }
28380	Fresh_Grass_Necklace	Fresh Grass Necklace	4	20		100		0		1	0x80000000	7	2	136		100	0			{ bonus bFlee2,5; bonus2 bSkillCooldown,"SU_SCAROFTAROU",-5000; }	{ bonus bFlee2,5; bonus2 bSkillCooldown,"SU_SCAROFTAROU",-5000; }	{ bonus bFlee2,5; bonus2 bSkillCooldown,"SU_SCAROFTAROU",-5000; }
28381	Cute_Grass_Necklace	Cute Grass Necklace	4	20		10		0		1	0x80000000	7	2	136		100	0			{ bonus bHealPower,5; bonus2 bSkillCooldown,"SU_TUNAPARTY",-7000; }	{ bonus bHealPower,5; bonus2 bSkillCooldown,"SU_TUNAPARTY",-7000; }	{ bonus bHealPower,5; bonus2 bSkillCooldown,"SU_TUNAPARTY",-7000; }
28382	Charm_Grass_Necklace	Charm Grass Necklace	4	20		10		0		1	0x80000000	7	2	136		100	0			{ bonus bMdef,5; bonus2 bVariableCastrate,"SU_CN_METEOR",-1000; }	{ bonus bMdef,5; bonus2 bVariableCastrate,"SU_CN_METEOR",-1000; }	{ bonus bMdef,5; bonus2 bVariableCastrate,"SU_CN_METEOR",-1000; }
28386	Fallen_Monk_Rosary	Fallen Monk Rosary	4	0		100				1	0xFFFFFFFF	63	2	136		20	0			{ bonus bAspdRate,5; bonus bCritical,5; bonus2 bSkillUseSP,"CH_SOULCOLLECT",-5; if (BaseLevel > 14) bonus2 bSkillAtk,"SR_DRAGONCOMBO",BaseLevel/15; if (BaseLevel > 19) bonus2 bSkillAtk,"SR_KNUCKLEARROW",BaseLevel/20; if (BaseLevel > 29) bonus2 bSkillAtk,"SR_SKYNETBLOW",BaseLevel/30; }	{ bonus bAspdRate,5; bonus bCritical,5; bonus2 bSkillUseSP,"CH_SOULCOLLECT",-5; if (BaseLevel > 14) bonus2 bSkillAtk,"SR_DRAGONCOMBO",BaseLevel/15; if (BaseLevel > 19) bonus2 bSkillAtk,"SR_KNUCKLEARROW",BaseLevel/20; if (BaseLevel > 29) bonus2 bSkillAtk,"SR_SKYNETBLOW",BaseLevel/30; }	{ bonus bAspdRate,5; bonus bCritical,5; bonus2 bSkillUseSP,"CH_SOULCOLLECT",-5; if (BaseLevel > 14) bonus2 bSkillAtk,"SR_DRAGONCOMBO",BaseLevel/15; if (BaseLevel > 19) bonus2 bSkillAtk,"SR_KNUCKLEARROW",BaseLevel/20; if (BaseLevel > 29) bonus2 bSkillAtk,"SR_SKYNETBLOW",BaseLevel/30; }
28391	S_Thief_Earring	Thief Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); autobonus3 "{ bonus bBaseAtk,30+(.@r*10); bonus bFlee,30+(.@r*10); }",200,5000,"TF_THROWSTONE","{ specialeffect2 EF_ENHANCE; }"; }	{ .@r = getrefine(); autobonus3 "{ bonus bBaseAtk,30+(.@r*10); bonus bFlee,30+(.@r*10); }",200,5000,"TF_THROWSTONE","{ specialeffect2 EF_ENHANCE; }"; }	{ .@r = getrefine(); autobonus3 "{ bonus bBaseAtk,30+(.@r*10); bonus bFlee,30+(.@r*10); }",200,5000,"TF_THROWSTONE","{ specialeffect2 EF_ENHANCE; }"; }
28392	S_Archer_Earring	Archer Shadow Earring	12	0		0				0	0xFFFFFFFF	63	2	1048576		1	1			{ .@r = getrefine(); autobonus3 "{ bonus bBaseAtk,30+(.@r*10); bonus bHit,30+(.@r*10); }",200,5000,"AC_DOUBLE","{ specialeffect2 EF_ENHANCE; }"; }	{ .@r = getrefine(); autobonus3 "{ bonus bBaseAtk,30+(.@r*10); bonus bHit,30+(.@r*10); }",200,5000,"AC_DOUBLE","{ specialeffect2 EF_ENHANCE; }"; }	{ .@r = getrefine(); autobonus3 "{ bonus bBaseAtk,30+(.@r*10); bonus bHit,30+(.@r*10); }",200,5000,"AC_DOUBLE","{ specialeffect2 EF_ENHANCE; }"; }
28410	Sapphire_Wrist	Sapphire Wrist	4	0		500		3		1	0xFFFFFFFF	63	2	136		50	0			{ bonus bDex,5; bonus bLuk,5; bonus bInt,5; bonus2 bSkillAtk,"GN_SPORE_EXPLOSION",BaseLevel/5; bonus2 bVariableCastrate,"CR_ACIDDEMONSTRATION",-(BaseLevel/4); .@n = getskilllv("CR_SLIMPITCHER"); bonus bDex,.@n/2; bonus bLuk,.@n/2; bonus bInt,.@n/2; bonus bMatk,(.@n/2)*20; }	{ bonus bDex,5; bonus bLuk,5; bonus bInt,5; bonus2 bSkillAtk,"GN_SPORE_EXPLOSION",BaseLevel/5; bonus2 bVariableCastrate,"CR_ACIDDEMONSTRATION",-(BaseLevel/4); .@n = getskilllv("CR_SLIMPITCHER"); bonus bDex,.@n/2; bonus bLuk,.@n/2; bonus bInt,.@n/2; bonus bMatk,(.@n/2)*20; }	{ bonus bDex,5; bonus bLuk,5; bonus bInt,5; bonus2 bSkillAtk,"GN_SPORE_EXPLOSION",BaseLevel/5; bonus2 bVariableCastrate,"CR_ACIDDEMONSTRATION",-(BaseLevel/4); .@n = getskilllv("CR_SLIMPITCHER"); bonus bDex,.@n/2; bonus bLuk,.@n/2; bonus bInt,.@n/2; bonus bMatk,(.@n/2)*20; }
28411	Emerald_Earring	Emerald Earring	4	0		500		3		1	0xFFFFFFFF	63	2	136		50	0			{ bonus bDex,5; bonus bAgi,5; bonus bInt,5; bonus2 bSkillAtk,"CG_ARROWVULCAN",BaseLevel; bonus2 bSkillAtk,"BA_MUSICALSTRIKE",BaseLevel; bonus2 bSkillAtk,"DC_THROWARROW",BaseLevel; bonus2 bSkillAtk,"WM_METALICSOUND",2*(BaseLevel/5); .@n = getskilllv("WM_METALICSOUND"); bonus2 bVariableCastrate,"WM_METALICSOUND",.@n/2; bonus bDex,.@n/2; bonus bAgi,.@n/2; bonus bInt,.@n/2; bonus bMatk,(.@n/2)*20; }	{ bonus bDex,5; bonus bAgi,5; bonus bInt,5; bonus2 bSkillAtk,"CG_ARROWVULCAN",BaseLevel; bonus2 bSkillAtk,"BA_MUSICALSTRIKE",BaseLevel; bonus2 bSkillAtk,"DC_THROWARROW",BaseLevel; bonus2 bSkillAtk,"WM_METALICSOUND",2*(BaseLevel/5); .@n = getskilllv("WM_METALICSOUND"); bonus2 bVariableCastrate,"WM_METALICSOUND",.@n/2; bonus bDex,.@n/2; bonus bAgi,.@n/2; bonus bInt,.@n/2; bonus bMatk,(.@n/2)*20; }	{ bonus bDex,5; bonus bAgi,5; bonus bInt,5; bonus2 bSkillAtk,"CG_ARROWVULCAN",BaseLevel; bonus2 bSkillAtk,"BA_MUSICALSTRIKE",BaseLevel; bonus2 bSkillAtk,"DC_THROWARROW",BaseLevel; bonus2 bSkillAtk,"WM_METALICSOUND",2*(BaseLevel/5); .@n = getskilllv("WM_METALICSOUND"); bonus2 bVariableCastrate,"WM_METALICSOUND",.@n/2; bonus bDex,.@n/2; bonus bAgi,.@n/2; bonus bInt,.@n/2; bonus bMatk,(.@n/2)*20; }
28413	Lesser_Mackerel_Talisman	Lesser Mackerel Talisman	4	0		100		1		1	0x80000000	63	2	136		100				{ bonus bVit,1; }	{ bonus bVit,1; }	{ bonus bVit,1; }
28414	Intermediate_Mackerel_Talisman	Intermediate Mackerel Talisman	4	0		100		1		1	0x80000000	63	2	136		140				{ bonus bVit,2; }	{ bonus bVit,2; }	{ bonus bVit,2; }
28415	Greater_Mackerel_Talisman	Greater Mackerel Talisman	4	0		100		1		1	0x80000000	63	2	136		175				{ bonus bVit,3; }	{ bonus bVit,3; }	{ bonus bVit,3; }
28416	Lesser_Leaf_Talisman	Lesser Leaf Talisman	4	0		100		1		1	0x80000000	63	2	136		100				{ bonus bInt,1; }	{ bonus bInt,1; }	{ bonus bInt,1; }
28417	Intermediate_Leaf_Talisman	Intermediate Leaf Talisman	4	0		100		1		1	0x80000000	63	2	136		140				{ bonus bInt,2; }	{ bonus bInt,2; }	{ bonus bInt,2; }
28418	Greater_Leaf_Talisman	Greater Leaf Talisman	4	0		100		1		1	0x80000000	63	2	136		175				{ bonus bInt,3; }	{ bonus bInt,3; }	{ bonus bInt,3; }
28419	Lesser_Rabbit_Talisman	Lesser Rabbit Talisman	4	0		100		1		1	0x80000000	63	2	136		100				{ bonus bDex,1; }	{ bonus bDex,1; }	{ bonus bDex,1; }
28420	Intermediate_Rabbit_Talisman	Intermediate Rabbit Talisman	4	0		100		1		1	0x80000000	63	2	136		140				{ bonus bDex,2; }	{ bonus bDex,2; }	{ bonus bDex,2; }
28421	Greater_Rabbit_Talisman	Greater Rabbit Talisman	4	0		100		1		1	0x80000000	63	2	136		175				{ bonus bDex,3; }	{ bonus bDex,3; }	{ bonus bDex,3; }
28422	Shiny_Branch_Talisman	Shiny Branch Talisman	4	0		100		1		1	0x80000000	63	2	136		100				{ bonus2 bVariableCastrate,"SU_SV_STEMSPEAR",-50; bonus2 bSkillAtk,"SU_SV_STEMSPEAR",(readparam(bInt)/2)+(20 * getskilllv("SU_SV_STEMSPEAR")); /* Need to confirm damage formula */ }	{ bonus2 bVariableCastrate,"SU_SV_STEMSPEAR",-50; bonus2 bSkillAtk,"SU_SV_STEMSPEAR",(readparam(bInt)/2)+(20 * getskilllv("SU_SV_STEMSPEAR")); /* Need to confirm damage formula */ }	{ bonus2 bVariableCastrate,"SU_SV_STEMSPEAR",-50; bonus2 bSkillAtk,"SU_SV_STEMSPEAR",(readparam(bInt)/2)+(20 * getskilllv("SU_SV_STEMSPEAR")); /* Need to confirm damage formula */ }
28423	Fresh_Tuna_Talisman	Fresh Tuna Talisman	4	0		100		1		1	0x80000000	63	2	136		100				{ bonus2 bSkillCooldown,"SU_TUNAPARTY",-5000; bonus3 bAutoSpellWhenHit,"SU_TUNAPARTY",max(1,getskilllv("SU_TUNAPARTY")),10; }	{ bonus2 bSkillCooldown,"SU_TUNAPARTY",-5000; bonus3 bAutoSpellWhenHit,"SU_TUNAPARTY",max(1,getskilllv("SU_TUNAPARTY")),10; }	{ bonus2 bSkillCooldown,"SU_TUNAPARTY",-5000; bonus3 bAutoSpellWhenHit,"SU_TUNAPARTY",max(1,getskilllv("SU_TUNAPARTY")),10; }
